,InvoiceNumber,OrderNumber,QuoteNumber,InvoiceDate,DueDate,InvoiceStatus,Customer,Comments,PostalAddress,DeliveryAddress,DeliveryInstruction,SubTotal,TaxTotal,Total,BCSubTotal,BCTaxTotal,BCTotal,CreatedBy,PaymentTerm,InvoiceLines,Guid,LastModifiedOn
102,SI-00000021,SO-00000021,,2020-01-22 14:02:13.916,2020-02-21 14:02:13.916,Completed,"{'CustomerCode': 'LMH001', 'CustomerName': 'LMH Industries', 'CurrencyId': 110, 'Guid': 'f3b59598-528f-4102-85d3-1f451595add1', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,4450.25,0.0,4450.25,4450.25,0.0,4450.25,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '92749139-34bf-44a7-bfb1-e0aff00e137a', 'ProductCode': 'COUCH2', 'ProductDescription': '2-Seater Couch'}, 'OrderQuantity': 15.0, 'InvoiceQuantity': 15.0, 'UnitPrice': 12.0, 'DiscountRate': 0.0, 'LineTotal': 180.0, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 12.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '4032793d-5e6b-4ba7-b659-3f92120f6152', 'LastModifiedOn': '/Date(1579654933916)/'}, {'LineNumber': 2, 'LineType': None, 'Product': {'Guid': 'fa8403d6-b438-4b4c-ad47-96c5ca686c98', 'ProductCode': 'SHELF', 'ProductDescription': 'Bookshelf Shelf'}, 'OrderQuantity': 25.0, 'InvoiceQuantity': 25.0, 'UnitPrice': 124.95, 'DiscountRate': 0.0, 'LineTotal': 3123.75, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 124.95, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '547be681-8bd5-416c-a4b0-5de80e98d405', 'LastModifiedOn': '/Date(1579654933916)/'}, {'LineNumber': 3, 'LineType': None, 'Product': {'Guid': 'db69788b-b294-4cd3-9948-558912bbda80', 'ProductCode': 'STAIN', 'ProductDescription': 'Dark Wood Stain'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 147.5, 'DiscountRate': 0.0, 'LineTotal': 147.5, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 147.5, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '2bb21e57-c31b-4d96-bf76-c638e6b1ef38', 'LastModifiedOn': '/Date(1579654933916)/'}, {'LineNumber': 4, 'LineType': None, 'Product': {'Guid': 'e57b4130-ca43-429d-9adf-2d88086d8b3d', 'ProductCode': 'CHAIR', 'ProductDescription': 'Lounge Chair'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 999.0, 'DiscountRate': 0.0, 'LineTotal': 999.0, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 999.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '8754d2d0-b688-422d-9d0c-59cf2e7b3001', 'LastModifiedOn': '/Date(1579654933916)/'}]",0ac22e28-825f-473c-9540-4fcb5ce492e4,2020-01-22 14:02:13.916
103,SI-00000020,SO-00000020,,2020-01-09 14:02:13.916,2020-02-08 14:02:13.916,Completed,"{'CustomerCode': 'JUNIOR', 'CustomerName': 'The Junior Store', 'CurrencyId': 151, 'Guid': '2b7e7292-f98a-463e-a378-907d84cfc3d7', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,2499.99,0.0,2499.99,3717.46,0.0,3717.46,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '871bcd30-c636-4fe2-a5a0-734bdf961b6c', 'ProductCode': 'BOOKSHELF', 'ProductDescription': 'Wooden Bookshelf'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 2499.99, 'DiscountRate': 0.0, 'LineTotal': 2499.99, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 3717.4572, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'a3728533-8a29-493f-af5a-c2057ecfb20c', 'LastModifiedOn': '/Date(1578531733916)/'}]",c58c779e-5451-4871-b079-c5d2d6cc5d96,2020-01-09 14:02:13.916
104,SI-00000019,SO-00000019,,2020-01-01 14:02:13.916,2020-01-31 14:02:13.916,Completed,"{'CustomerCode': 'PTECH', 'CustomerName': 'PivacTech', 'CurrencyId': 48, 'Guid': '439ee17c-252f-4ace-9b76-9d1d0deb1a3b', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,125.0,18.75,143.75,281.28,42.19,323.47,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'b5ba0cae-0e4b-460d-b288-16f0b124c0b8', 'ProductCode': 'NAIL-M', 'ProductDescription': 'Medium Nails'}, 'OrderQuantity': 5.0, 'InvoiceQuantity': 5.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 125.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 18.75, 'BCUnitPrice': 56.2556, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '6d59e650-2e42-4794-9cbc-e1d273ad18b9', 'LastModifiedOn': '/Date(1577840533916)/'}]",9c06afc9-51dd-476d-959f-8e3f308c59f9,2020-01-01 14:02:13.916
105,SI-00000018,SO-00000018,,2019-12-24 14:02:13.916,2020-01-23 14:02:13.916,Completed,"{'CustomerCode': 'GBRO', 'CustomerName': 'Griffin Brothers Fabrication Ltd.', 'CurrencyId': 8, 'Guid': '66b78e78-72de-4ce6-8273-4714d1eef780', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,740.0,111.0,851.0,779.6,116.94,896.54,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '74e86d55-dab8-4142-9f90-befd18e71b59', 'ProductCode': 'COUCH3', 'ProductDescription': '3-Seater Couch'}, 'OrderQuantity': 4.0, 'InvoiceQuantity': 4.0, 'UnitPrice': 185.0, 'DiscountRate': 0.0, 'LineTotal': 740.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 111.0, 'BCUnitPrice': 194.901, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'a8b3389d-7222-44cf-9b22-bb5a2a586c2c', 'LastModifiedOn': '/Date(1577149333916)/'}]",fdd9f9c8-2e60-495b-9e0d-adcb79874423,2019-12-24 14:02:13.916
106,SI-00000017,SO-00000017,,2019-12-14 14:02:13.916,2020-01-13 14:02:13.916,Completed,"{'CustomerCode': 'BENEMP', 'CustomerName': ""Ben's Emporium"", 'CurrencyId': 110, 'Guid': 'f1cf4667-6c86-4a05-8794-7ff64a2fe74f', 'LastModifiedOn': '/Date(1623926605677)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,999.0,149.85,1148.85,999.0,149.85,1148.85,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'e57b4130-ca43-429d-9adf-2d88086d8b3d', 'ProductCode': 'CHAIR', 'ProductDescription': 'Lounge Chair'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 999.0, 'DiscountRate': 0.0, 'LineTotal': 999.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 149.85, 'BCUnitPrice': 999.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '23afb1ba-e163-419e-ac0f-fc399686ce6f', 'LastModifiedOn': '/Date(1576285333916)/'}]",68a16a5b-55b6-444e-aedd-5be8a05aac25,2019-12-14 14:02:13.916
107,SI-00000016,SO-00000016,,2019-12-09 14:02:13.916,2020-01-08 14:02:13.916,Completed,"{'CustomerCode': 'SIREEN', 'CustomerName': 'The House of Sireen', 'CurrencyId': 48, 'Guid': '1e6c005c-54e8-4af5-bbb1-63d2a7617552', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,399.96,59.99,459.95,900.0,135.0,1035.0,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '7b0eda5d-b873-4cd5-8ca0-0d4d279bfbb8', 'ProductCode': 'DINING', 'ProductDescription': ' Dining Table'}, 'OrderQuantity': 4.0, 'InvoiceQuantity': 4.0, 'UnitPrice': 99.99, 'DiscountRate': 0.0, 'LineTotal': 399.96, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 59.99, 'BCUnitPrice': 225.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'e589ff5f-1b60-43d7-a8d3-50ba3f5dd639', 'LastModifiedOn': '/Date(1575853333916)/'}]",f4841f21-2975-4664-88ff-4ce499c76527,2019-12-09 14:02:13.916
108,SI-00000015,SO-00000015,,2019-12-08 14:02:13.916,2020-01-07 14:02:13.916,Completed,"{'CustomerCode': 'FRANCK', 'CustomerName': 'Franck & Co.', 'CurrencyId': 151, 'Guid': '92cc4f48-4627-45fb-b95c-2358911c9060', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,204.95,30.74,235.69,304.76,45.72,350.48,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '01184e86-570a-4a68-ba0d-9ae46e6d4f5e', 'ProductCode': 'SCREWS', 'ProductDescription': 'Box of Screws'}, 'OrderQuantity': 5.0, 'InvoiceQuantity': 5.0, 'UnitPrice': 4.99, 'DiscountRate': 0.0, 'LineTotal': 24.95, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 3.74, 'BCUnitPrice': 7.4201, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '3d154371-5845-49f6-8ad0-a955d759536d', 'LastModifiedOn': '/Date(1575766933916)/'}, {'LineNumber': 2, 'LineType': None, 'Product': {'Guid': '92749139-34bf-44a7-bfb1-e0aff00e137a', 'ProductCode': 'COUCH2', 'ProductDescription': '2-Seater Couch'}, 'OrderQuantity': 15.0, 'InvoiceQuantity': 15.0, 'UnitPrice': 12.0, 'DiscountRate': 0.0, 'LineTotal': 180.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 27.0, 'BCUnitPrice': 17.8439, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'c18a6be6-f3b8-4663-a6d3-a34d3b57eb91', 'LastModifiedOn': '/Date(1575766933916)/'}]",e9cb7d3c-4ae0-44dc-93e9-32bf145b697e,2019-12-08 14:02:13.916
109,SI-00000014,SO-00000014,,2019-12-02 14:02:13.916,2020-01-01 14:02:13.916,Completed,"{'CustomerCode': 'EMWAR', 'CustomerName': ""Emmanuel's Discount Warehouse"", 'CurrencyId': 151, 'Guid': '1ced0364-4788-42c9-9d2e-0ca40e30f16c', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,370.0,0.0,370.0,550.19,0.0,550.19,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '74e86d55-dab8-4142-9f90-befd18e71b59', 'ProductCode': 'COUCH3', 'ProductDescription': '3-Seater Couch'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 185.0, 'DiscountRate': 0.0, 'LineTotal': 370.0, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 275.0929, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '502c38e2-2e55-4579-a380-ee07699b4332', 'LastModifiedOn': '/Date(1575248533916)/'}]",e5fc2436-d421-4bdc-b286-420d2ae132d3,2019-12-02 14:02:13.916
110,SI-00000013,SO-00000013,,2019-11-23 14:02:13.916,2019-12-23 14:02:13.916,Completed,"{'CustomerCode': 'PTECH', 'CustomerName': 'PivacTech', 'CurrencyId': 48, 'Guid': '439ee17c-252f-4ace-9b76-9d1d0deb1a3b', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,1798.8,269.82,2068.62,4047.71,607.16,4654.87,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '5d99ef7e-2439-4b6e-ab60-1137b8d8b5b7', 'ProductCode': 'GLUE', 'ProductDescription': 'Furniture Assembly Glue'}, 'OrderQuantity': 120.0, 'InvoiceQuantity': 120.0, 'UnitPrice': 14.99, 'DiscountRate': 0.0, 'LineTotal': 1798.8, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 269.82, 'BCUnitPrice': 33.7309, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '67c4d624-d00e-4aa7-865b-9b12e2eb6937', 'LastModifiedOn': '/Date(1574470933916)/'}]",1f14f133-be2b-431b-9968-6204125035b2,2019-11-23 14:02:13.916
111,SI-00000012,SO-00000012,,2019-11-14 14:02:13.916,2019-12-14 14:02:13.916,Completed,"{'CustomerCode': 'MATSUP', 'CustomerName': ""Matt's Supplies Ltd."", 'CurrencyId': 8, 'Guid': 'e482e0be-f1b2-4e28-9094-88de57237846', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,1699.0,254.85,1953.85,1789.93,268.49,2058.42,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '861fd41a-9cbb-49b1-b35f-651867ef6503', 'ProductCode': 'SIDE', 'ProductDescription': 'Bookshelf Side'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 1699.0, 'DiscountRate': 0.0, 'LineTotal': 1699.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 254.85, 'BCUnitPrice': 1789.9284, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '9ed7fc85-5fae-49e6-b3a3-2edcc25e21f2', 'LastModifiedOn': '/Date(1573693333916)/'}]",41c13da7-7ba9-41f5-90a5-8b8e455de0e2,2019-11-14 14:02:13.916
112,SI-00000011,SO-00000011,,2019-11-09 14:02:13.916,2019-12-09 14:02:13.916,Completed,"{'CustomerCode': 'LMH001', 'CustomerName': 'LMH Industries', 'CurrencyId': 110, 'Guid': 'f3b59598-528f-4102-85d3-1f451595add1', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,124.94,0.0,124.94,124.94,0.0,124.94,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'c37f950a-4b08-4944-804f-11feea3f99b2', 'ProductCode': 'DININGCHAIR', 'ProductDescription': 'Dining Chair'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 24.95, 'DiscountRate': 0.0, 'LineTotal': 24.95, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 24.95, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '0a06f6fa-19e6-4e8a-b059-1058f873b4e8', 'LastModifiedOn': '/Date(1573261333916)/'}, {'LineNumber': 2, 'LineType': None, 'Product': {'Guid': '7b0eda5d-b873-4cd5-8ca0-0d4d279bfbb8', 'ProductCode': 'DINING', 'ProductDescription': ' Dining Table'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 99.99, 'DiscountRate': 0.0, 'LineTotal': 99.99, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 99.99, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'fd07c68b-2e31-4499-b39e-915f12f3bdcd', 'LastModifiedOn': '/Date(1573261333916)/'}]",681fe59c-f049-4010-a508-d76b40a80682,2019-11-09 14:02:13.916
113,SI-00000010,SO-00000010,,2019-11-02 14:02:13.916,2019-12-02 14:02:13.916,Completed,"{'CustomerCode': 'GAR123', 'CustomerName': 'Garrick Inc.', 'CurrencyId': 8, 'Guid': '1a2d2582-8fe3-4a19-9cdf-86ca44e1ee30', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,750.0,112.5,862.5,790.14,118.53,908.67,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '344e29ea-e6de-43d3-82b2-7fb7ba6f7783', 'ProductCode': 'NAIL-S', 'ProductDescription': 'Small Nails'}, 'OrderQuantity': 10.0, 'InvoiceQuantity': 10.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 250.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 37.5, 'BCUnitPrice': 26.338, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '2a5959fc-dd41-4e0f-912a-7fb0189553af', 'LastModifiedOn': '/Date(1572656533916)/'}, {'LineNumber': 2, 'LineType': None, 'Product': {'Guid': 'b5ba0cae-0e4b-460d-b288-16f0b124c0b8', 'ProductCode': 'NAIL-M', 'ProductDescription': 'Medium Nails'}, 'OrderQuantity': 10.0, 'InvoiceQuantity': 10.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 250.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 37.5, 'BCUnitPrice': 26.338, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '6974a2ac-0411-4845-804b-e586a24fa4c0', 'LastModifiedOn': '/Date(1572656533916)/'}, {'LineNumber': 3, 'LineType': None, 'Product': {'Guid': 'd5c1e57d-d905-44b8-a15d-887cbc3b2a4e', 'ProductCode': 'NAIL-L', 'ProductDescription': 'Large Nails'}, 'OrderQuantity': 10.0, 'InvoiceQuantity': 10.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 250.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 37.5, 'BCUnitPrice': 26.338, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '03340f64-f1a9-41b9-9e8f-e9d12b5af495', 'LastModifiedOn': '/Date(1572656533916)/'}]",b4e38aab-192a-4c6d-99ea-cecd93704ad5,2019-11-02 14:02:13.916
114,SI-00000009,SO-00000009,,2019-10-26 14:02:13.916,2019-11-25 14:02:13.916,Completed,"{'CustomerCode': 'GBRO', 'CustomerName': 'Griffin Brothers Fabrication Ltd.', 'CurrencyId': 8, 'Guid': '66b78e78-72de-4ce6-8273-4714d1eef780', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,120.0,18.0,138.0,126.42,18.96,145.38,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '92749139-34bf-44a7-bfb1-e0aff00e137a', 'ProductCode': 'COUCH2', 'ProductDescription': '2-Seater Couch'}, 'OrderQuantity': 10.0, 'InvoiceQuantity': 10.0, 'UnitPrice': 12.0, 'DiscountRate': 0.0, 'LineTotal': 120.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 18.0, 'BCUnitPrice': 12.6422, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'd8306aa7-3408-43a6-8b71-771d8604e86d', 'LastModifiedOn': '/Date(1572051733916)/'}]",738897fb-65e3-44b4-8c1e-1c459e862618,2019-10-26 14:02:13.916
115,SI-00000008,SO-00000008,,2019-10-24 14:02:13.916,2019-11-23 14:02:13.916,Completed,"{'CustomerCode': 'FRANCK', 'CustomerName': 'Franck & Co.', 'CurrencyId': 151, 'Guid': '92cc4f48-4627-45fb-b95c-2358911c9060', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,9.98,1.5,11.48,14.84,2.23,17.07,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '01184e86-570a-4a68-ba0d-9ae46e6d4f5e', 'ProductCode': 'SCREWS', 'ProductDescription': 'Box of Screws'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 4.99, 'DiscountRate': 0.0, 'LineTotal': 9.98, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 1.5, 'BCUnitPrice': 7.4201, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '86d214e0-3453-43e8-86c7-18c32d108d69', 'LastModifiedOn': '/Date(1571878933916)/'}]",041b69dd-bdcd-4f19-ab94-23319484441a,2019-10-24 14:02:13.916
116,SI-00000007,SO-00000007,,2019-08-20 13:02:13.916,2019-09-19 13:02:13.916,Completed,"{'CustomerCode': 'PTECH', 'CustomerName': 'PivacTech', 'CurrencyId': 48, 'Guid': '439ee17c-252f-4ace-9b76-9d1d0deb1a3b', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,295.0,44.25,339.25,663.82,99.57,763.39,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'db69788b-b294-4cd3-9948-558912bbda80', 'ProductCode': 'STAIN', 'ProductDescription': 'Dark Wood Stain'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 147.5, 'DiscountRate': 0.0, 'LineTotal': 295.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 44.25, 'BCUnitPrice': 331.9082, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '921cfc93-5749-4e8f-a178-81149e0c77e3', 'LastModifiedOn': '/Date(1566262933916)/'}]",e513a79e-4cec-4c53-bd26-379589959366,2019-08-20 13:02:13.916
117,SI-00000006,SO-00000006,,2019-08-13 13:02:13.916,2019-09-12 13:02:13.916,Completed,"{'CustomerCode': 'BENEMP', 'CustomerName': ""Ben's Emporium"", 'CurrencyId': 110, 'Guid': 'f1cf4667-6c86-4a05-8794-7ff64a2fe74f', 'LastModifiedOn': '/Date(1623926605677)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,185.0,27.75,212.75,185.0,27.75,212.75,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '74e86d55-dab8-4142-9f90-befd18e71b59', 'ProductCode': 'COUCH3', 'ProductDescription': '3-Seater Couch'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 185.0, 'DiscountRate': 0.0, 'LineTotal': 185.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 27.75, 'BCUnitPrice': 185.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'b1943d2f-4001-415d-987d-187be1793a3f', 'LastModifiedOn': '/Date(1565658133916)/'}]",b6c86bb1-ac9a-4dd6-a8db-ca1f14529947,2019-08-13 13:02:13.916
118,SI-00000005,SO-00000005,,2019-07-29 13:02:13.916,2019-08-28 13:02:13.916,Completed,"{'CustomerCode': 'JUNIOR', 'CustomerName': 'The Junior Store', 'CurrencyId': 151, 'Guid': '2b7e7292-f98a-463e-a378-907d84cfc3d7', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,1049.0,0.0,1049.0,1559.85,0.0,1559.85,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'b5ba0cae-0e4b-460d-b288-16f0b124c0b8', 'ProductCode': 'NAIL-M', 'ProductDescription': 'Medium Nails'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 50.0, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 37.1747, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '500cedbe-4ebd-4fc3-aed9-5691e1a2069d', 'LastModifiedOn': '/Date(1564362133916)/'}, {'LineNumber': 2, 'LineType': None, 'Product': {'Guid': 'e57b4130-ca43-429d-9adf-2d88086d8b3d', 'ProductCode': 'CHAIR', 'ProductDescription': 'Lounge Chair'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 999.0, 'DiscountRate': 0.0, 'LineTotal': 999.0, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 1485.5019, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'a53a0ec8-8f21-4046-b362-86a69c9e72d1', 'LastModifiedOn': '/Date(1564362133916)/'}]",2f78a5e0-674d-4c82-99f7-dcc117b3e5e3,2019-07-29 13:02:13.916
